method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,17.5,20260211,True,0.02203276558991533,0.0,1150.7130000100005,3.6191626093001865,136,4.533701153614765,3.6191626093001865,asm_oracle_ls
asm,17.5,20260212,True,7.970327721791204e-05,0.0,1087.5327919784468,0.563581979944904,355,0.6315441054509655,0.563581979944904,asm_oracle_ls
asm,17.5,20260213,True,0.0014945364405431867,0.0,1147.4922499910463,0.7715507847339947,573,0.8889472143304782,0.7715507847339947,asm_oracle_ls
asm,17.5,20260214,True,1.4444373326864327e-05,0.0,1170.6918340059929,0.5602145788917072,225,0.6305439537587766,0.5602145788917072,asm_oracle_ls
asm,18.5,20260210,True,0.0214738312045756,0.0,1119.4701670028735,4.661177196464529,143,5.318725768871597,4.661177196464529,asm_oracle_ls
asm,18.5,20260211,True,0.02797484823666474,0.0,1330.728500004625,4.195919556938124,122,5.364153180407238,4.195919556938124,asm_oracle_ls
asm,18.5,20260212,True,0.00012625310831039846,0.0,1165.8292079810053,0.5675873028323358,313,0.6350688873181971,0.5675873028323358,asm_oracle_ls
asm,18.5,20260213,True,0.0021965572945058867,0.0,1134.7975000098813,0.9076646800767687,504,1.0482463922559528,0.9076646800767687,asm_oracle_ls
asm,18.5,20260214,True,1.8982410385733553e-05,0.0,1131.791833002353,0.5617790953189836,201,0.6336437543578004,0.5617790953189836,asm_oracle_ls
asm,19.5,20260210,True,0.032836681867661005,0.0,1138.0910419975407,6.183155724444702,128,7.011677300783136,6.183155724444702,asm_oracle_ls
asm,19.5,20260211,True,0.04407212543219146,0.0,1130.6518749915995,6.090232606220157,110,7.557244890117457,6.090232606220157,asm_oracle_ls
asm,19.5,20260212,True,0.0001693649592787546,0.0,1138.561750005465,0.576363050491644,273,0.6460228179786603,0.576363050491644,asm_oracle_ls
asm,19.5,20260213,True,0.0032049774144432192,0.0,1359.9094999954104,1.092466839394449,433,1.2853727984012095,1.092466839394449,asm_oracle_ls
asm,19.5,20260214,True,2.8814285765280063e-05,0.0,1130.155457998626,0.579451574029293,182,0.647212831752303,0.579451574029293,asm_oracle_ls
asm,20.5,20260210,True,0.041830236074895374,0.0,1188.317833992187,7.46722700661958,116,8.45890469650714,7.46722700661958,asm_oracle_ls
asm,20.5,20260211,True,0.047891343307324835,0.0,1185.1385420013685,6.824833035801258,100,8.476552336823424,6.824833035801258,asm_oracle_ls
asm,20.5,20260212,True,0.0002155723175012384,0.0,1153.1515000096988,0.6003316171526927,249,0.675159848596743,0.6003316171526927,asm_oracle_ls
asm,20.5,20260213,True,0.004883748663945551,0.0,1355.9394170006271,1.379402336798104,382,1.6362774239132363,1.379402336798104,asm_oracle_ls
asm,20.5,20260214,True,3.902558928983516e-05,0.0,1192.4698340008035,0.6035377139194711,165,0.6730397970175446,0.6035377139194711,asm_oracle_ls
asm,21.5,20260210,True,0.06530322699525173,0.0,1116.9349160045385,10.154657370055748,103,11.494504994489683,10.154657370055748,asm_oracle_ls
asm,21.5,20260211,True,0.06597454313825182,0.0,1113.9517079864163,7.854276307450488,89,10.031347622133573,7.854276307450488,asm_oracle_ls
asm,21.5,20260212,True,0.0003409353146731088,0.0,1213.7542919954285,0.6230563677564417,221,0.7130982000407785,0.6230563677564417,asm_oracle_ls
asm,21.5,20260213,True,0.0068017863940217915,0.0,1127.0032080064993,1.6886790693948646,341,2.0162728566920034,1.6886790693948646,asm_oracle_ls
asm,21.5,20260214,True,4.539560471672886e-05,0.0,1300.092624995159,0.630391824213446,148,0.699949143068615,0.630391824213446,asm_oracle_ls
