method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,8.0,20260213,True,6.690354618787858e-06,0.0,1172.5653340108693,0.5611872798816937,2747,0.6326585613187196,0.5611872798816937,asm_oracle_ls
asm,8.0,20260214,True,1.417766507136367e-06,0.0,1170.980208000401,0.5441838148409891,1132,0.6171342806941388,0.5441838148409891,asm_oracle_ls
asm,8.0,20260215,True,1.4531268393165048e-06,0.0,1357.7627500053495,0.5544508377491603,1668,0.628348627328024,0.5544508377491603,asm_oracle_ls
asm,8.0,20260216,True,6.529041590942227e-05,0.0,1202.443708985811,0.5671122745196433,318,0.6370312672241204,0.5671122745196433,asm_oracle_ls
asm,8.0,20260217,True,5.066418639556677e-06,0.0,1143.5339999734424,0.5455921510761784,694,0.6194329132854922,0.5455921510761784,asm_oracle_ls
asm,8.0,20260218,True,1.8758533255371183e-06,0.0,1187.5038750004023,0.5542813759812862,511,0.6268713774934025,0.5542813759812862,asm_oracle_ls
asm,8.0,20260219,True,1.1716200483518145e-06,0.0,1177.578041999368,0.559913418714251,2710,0.6313664191882522,0.559913418714251,asm_oracle_ls
asm,8.0,20260220,True,6.636699716033617e-07,0.0,1155.7280420092866,0.5666433434158255,2444,0.6373553442902923,0.5666433434158255,asm_oracle_ls
asm,8.0,20260221,True,1.4837418192846431e-06,0.0,1372.1102499985136,0.540604888516288,312,0.6123611850996383,0.540604888516288,asm_oracle_ls
asm,8.0,20260222,True,1.6699456813914363e-05,0.0,1168.9777909778059,0.5541985916195636,1778,0.6249595104504015,0.5541985916195636,asm_oracle_ls
asm,8.0,20260223,True,6.268047039513657e-07,0.0,1117.0089580118656,0.5563692916197757,6457,0.6268621108527767,0.5563692916197757,asm_oracle_ls
asm,8.0,20260224,True,1.1675811137016984e-06,0.0,1155.1812910183799,0.5433878319256126,1405,0.616077745558568,0.5433878319256126,asm_oracle_ls
asm,8.0,20260225,True,4.848054589426313e-06,0.0,1147.3763329850044,0.5607450773035801,1334,0.6348694557010676,0.5607450773035801,asm_oracle_ls
asm,8.0,20260226,True,1.130933301758432e-06,0.0,1118.9309579785913,0.5512661778084342,2403,0.6219630788212313,0.5512661778084342,asm_oracle_ls
asm,8.0,20260227,True,4.553867778013392e-06,0.0,1369.8195419856347,0.548334356589482,2407,0.6211450813151356,0.548334356589482,asm_oracle_ls
asm,8.0,20260228,True,7.11885993690876e-07,0.0,1143.8530830200762,0.5514738684065761,4820,0.6244992932557034,0.5514738684065761,asm_oracle_ls
