method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
baseline,2.5,20260222,False,0.16160370815241423,0.0,2632.349457591772,,4272,,,baseline_extrap_nn
baseline,2.5,20260223,True,0.10293527147321,0.0,8933.984439820051,,8387,,,baseline_extrap_nn
baseline,2.5,20260224,True,0.14027199052386694,0.0,8682.827550917864,,9007,,,baseline_extrap_nn
baseline,2.5,20260225,True,0.14556979489152794,0.0,1572.2893215715885,,3196,,,baseline_extrap_nn
baseline,2.5,20260226,True,0.12098659144635052,0.0,8708.790812641382,,8298,,,baseline_extrap_nn
baseline,2.5,20260227,True,0.12563510765789881,0.0,7772.099129855633,,7641,,,baseline_extrap_nn
baseline,2.5,20260228,True,0.12429805909908351,0.0,4934.6777983009815,,6682,,,baseline_extrap_nn
baseline,2.5,20260229,False,0.15113296062582593,0.0,8519.475687295198,,8568,,,baseline_extrap_nn
baseline,3.0,20260210,False,0.17345607479724112,0.0,8971.84270247817,,8575,,,baseline_extrap_nn
baseline,3.0,20260211,False,0.18085758641910385,0.0,47.83795401453972,,131,,,baseline_extrap_nn
baseline,3.0,20260212,True,0.14918182600251453,0.0,2947.63470813632,,4273,,,baseline_extrap_nn
baseline,3.0,20260213,False,0.17174424236028893,0.0,2907.323569059372,,4408,,,baseline_extrap_nn
baseline,3.0,20260214,True,0.14470566730936546,0.0,7629.900142550468,,7727,,,baseline_extrap_nn
baseline,3.0,20260215,True,0.1310179434895973,0.0,4607.52834752202,,6459,,,baseline_extrap_nn
baseline,3.0,20260216,False,0.3261224807603674,0.0,14.903053641319275,,22,,,baseline_extrap_nn
baseline,3.0,20260217,False,0.20482489009934363,0.0,41.79639369249344,,105,,,baseline_extrap_nn
baseline,3.0,20260218,False,0.2721369935878034,0.0,17.427757382392883,,31,,,baseline_extrap_nn
baseline,3.0,20260219,False,0.1593741536299405,0.0,4733.030486851931,,5929,,,baseline_extrap_nn
baseline,3.0,20260220,True,0.1288528323275169,0.0,5930.629342794418,,7032,,,baseline_extrap_nn
baseline,3.0,20260221,False,5.076410699968577,0.0,10.608594864606857,,7,,,baseline_extrap_nn
baseline,3.0,20260222,False,0.1944058172222279,0.0,1876.3738572597504,,3417,,,baseline_extrap_nn
baseline,3.0,20260223,True,0.12517095774315773,0.0,5390.811935067177,,6831,,,baseline_extrap_nn
baseline,3.0,20260224,False,0.1700408580013767,0.0,5466.168038547039,,7051,,,baseline_extrap_nn
baseline,3.0,20260225,False,0.17678438115330578,0.0,4941.10095128417,,6278,,,baseline_extrap_nn
baseline,3.0,20260226,True,0.1423019936979645,0.0,4457.897372543812,,5885,,,baseline_extrap_nn
baseline,3.0,20260227,False,0.15519226810691347,0.0,2183.7429627776146,,3746,,,baseline_extrap_nn
baseline,3.0,20260228,True,0.14951392560749668,0.0,7709.5942273736,,8104,,,baseline_extrap_nn
baseline,3.0,20260229,False,0.4820200154761968,0.0,12.201309204101562,,15,,,baseline_extrap_nn
baseline,3.5,20260210,False,0.20385253337394713,0.0,8641.889661550522,,8437,,,baseline_extrap_nn
baseline,3.5,20260211,False,0.2112719170352045,0.0,27.62545645236969,,57,,,baseline_extrap_nn
baseline,3.5,20260212,False,0.17481305364730992,0.0,2782.4211232364178,,4238,,,baseline_extrap_nn
baseline,3.5,20260213,False,0.19171513266799994,0.0,11077.72921398282,,11351,,,baseline_extrap_nn
baseline,3.5,20260214,False,0.16633176499403082,0.0,30.022747814655304,,77,,,baseline_extrap_nn
baseline,3.5,20260215,False,0.15178978811836322,0.0,6201.682943850756,,7251,,,baseline_extrap_nn
baseline,3.5,20260216,False,6.918075629967079,0.0,8.982017636299133,,6,,,baseline_extrap_nn
baseline,3.5,20260217,False,0.24100524403742893,0.0,53.13713476061821,,142,,,baseline_extrap_nn
