method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,5.0,20260210,True,7.776642981502484e-07,0.0,1305.2512481808662,0.5571599006652832,2471,0.6285359263420105,0.5571599006652832,asm_oracle_ls_gpu,200.0,8.0
asm,5.0,20260211,True,2.879343541273246e-05,0.0,1314.9449862539768,0.5203718543052673,520,0.5882242321968079,0.5203718543052673,asm_oracle_ls_gpu,200.0,8.0
asm,5.0,20260212,True,1.38137933326003e-06,0.0,1308.4594756364822,0.563923180103302,2766,0.6356527209281921,0.563923180103302,asm_oracle_ls_gpu,200.0,8.0
asm,5.0,20260210,True,6.026734871528245e-07,0.0,1302.4239428341389,0.5561547875404358,1649,0.6283493638038635,0.5561547875404358,asm_oracle_ls_gpu,200.0,10.0
asm,5.0,20260211,True,0.00018073548857966805,0.0,1299.0016900002956,0.5881876349449158,339,0.6638360619544983,0.5881876349449158,asm_oracle_ls_gpu,200.0,10.0
asm,5.0,20260212,True,9.804427599440917e-07,0.0,1300.1699447631836,0.5586070418357849,1725,0.6294057965278625,0.5586070418357849,asm_oracle_ls_gpu,200.0,10.0
asm,5.0,20260210,True,9.425136516063151e-07,0.0,1301.3106994330883,0.556572437286377,1036,0.6279856562614441,0.556572437286377,asm_oracle_ls_gpu,200.0,12.0
asm,5.0,20260211,True,0.0003851422200673251,0.0,1305.3525649011135,0.7058801054954529,236,0.8218010067939758,0.7058801054954529,asm_oracle_ls_gpu,200.0,12.0
asm,5.0,20260212,True,1.6708048535749968e-06,0.0,1285.4007929563522,0.5622577667236328,909,0.6334631443023682,0.5622577667236328,asm_oracle_ls_gpu,200.0,12.0
asm,5.0,20260210,True,1.0481742478909265e-06,0.0,825.7312439382076,0.552402913570404,4109,0.6246333718299866,0.552402913570404,asm_oracle_ls_gpu,250.0,3.0
asm,5.0,20260211,True,1.500821911615333e-06,0.0,842.1766199171543,0.561569094657898,1783,0.6321749091148376,0.561569094657898,asm_oracle_ls_gpu,250.0,3.0
asm,5.0,20260212,True,5.083725339425794e-07,0.0,832.4849270284176,0.5608661770820618,3982,0.6312126517295837,0.5608661770820618,asm_oracle_ls_gpu,250.0,3.0
asm,5.0,20260210,True,4.99847781523944e-07,0.0,832.2086818516254,0.5496100783348083,3396,0.6224914789199829,0.5496100783348083,asm_oracle_ls_gpu,250.0,4.0
asm,5.0,20260211,True,1.4602878619678797e-06,0.0,839.8679718375206,0.5633352994918823,1209,0.6363537907600403,0.5633352994918823,asm_oracle_ls_gpu,250.0,4.0
asm,5.0,20260212,True,6.322415864076042e-07,0.0,833.8785767555237,0.5586575269699097,3285,0.6291534900665283,0.5586575269699097,asm_oracle_ls_gpu,250.0,4.0
asm,5.0,20260210,True,5.480645128708311e-07,0.0,839.596763253212,0.5454481840133667,2787,0.6171970367431641,0.5454481840133667,asm_oracle_ls_gpu,250.0,5.0
asm,5.0,20260211,True,3.1892114498947546e-06,0.0,842.8555689752102,0.5650572180747986,866,0.6371935606002808,0.5650572180747986,asm_oracle_ls_gpu,250.0,5.0
asm,5.0,20260212,True,8.050661354403239e-07,0.0,835.4658931493759,0.5590569376945496,2737,0.6292417645454407,0.5590569376945496,asm_oracle_ls_gpu,250.0,5.0
asm,5.0,20260210,True,8.708844134097595e-07,0.0,832.3703035712242,0.546250581741333,2328,0.6188015937805176,0.546250581741333,asm_oracle_ls_gpu,250.0,6.0
asm,5.0,20260211,True,4.786864735503614e-06,0.0,837.5770673155785,0.5640869736671448,608,0.6325881481170654,0.5640869736671448,asm_oracle_ls_gpu,250.0,6.0
asm,5.0,20260212,True,8.73190843270162e-07,0.0,849.5018109679222,0.5562345385551453,2327,0.6271641254425049,0.5562345385551453,asm_oracle_ls_gpu,250.0,6.0
asm,5.0,20260210,True,7.212436206944617e-07,0.0,847.3901897668839,0.5507724285125732,1585,0.6254380941390991,0.5507724285125732,asm_oracle_ls_gpu,250.0,8.0
asm,5.0,20260211,True,5.98380927595985e-05,0.0,835.5689272284508,0.580567479133606,332,0.6516876220703125,0.580567479133606,asm_oracle_ls_gpu,250.0,8.0
asm,5.0,20260212,True,8.59034694167572e-07,0.0,834.6138820052147,0.5562023520469666,1774,0.6264726519584656,0.5562023520469666,asm_oracle_ls_gpu,250.0,8.0
