method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,9.5,20260212,True,6.073596094401668e-07,0.0,3.5620229318737984,0.5548906922340393,11642,0.6279033422470093,0.5548906922340393,asm_oracle_ls_gpu,100.0,4.0
asm,10.5,20260210,True,1.50736768803948e-06,0.0,2.774372696876526,0.5578721761703491,9144,0.629289984703064,0.5578721761703491,asm_oracle_ls_gpu,100.0,4.0
asm,10.5,20260211,True,6.024582745309719e-06,0.0,3.7896353751420975,0.556077241897583,1888,0.6287841796875,0.556077241897583,asm_oracle_ls_gpu,100.0,4.0
asm,10.5,20260212,True,1.7944134367531825e-06,0.0,2.6140250265598297,0.5546475648880005,10590,0.6278900504112244,0.5546475648880005,asm_oracle_ls_gpu,100.0,4.0
asm,11.5,20260210,True,1.5183541924980234e-06,0.0,2.5115078315138817,0.5578286647796631,7803,0.629439651966095,0.5578286647796631,asm_oracle_ls_gpu,100.0,4.0
asm,11.5,20260211,True,8.551138932440869e-05,0.0,2.4063773453235626,0.5604460835456848,1596,0.6338668465614319,0.5604460835456848,asm_oracle_ls_gpu,100.0,4.0
asm,11.5,20260212,True,1.221441821844291e-06,0.0,2.7037961408495903,0.5536238551139832,8958,0.6266990900039673,0.5536238551139832,asm_oracle_ls_gpu,100.0,4.0
asm,12.5,20260210,True,2.635880731575271e-06,0.0,2.5043124333024025,0.5570809841156006,6620,0.6285510659217834,0.5570809841156006,asm_oracle_ls_gpu,100.0,4.0
asm,12.5,20260211,True,0.00038656330060092575,0.0,2.5666486471891403,0.6108677387237549,1330,0.6931348443031311,0.6108677387237549,asm_oracle_ls_gpu,100.0,4.0
asm,12.5,20260212,True,8.801279652392643e-07,0.0,2.5688698515295982,0.5517935156822205,6870,0.6242712736129761,0.5517935156822205,asm_oracle_ls_gpu,100.0,4.0
asm,13.5,20260210,True,2.5328167229824286e-06,0.0,2.4178633466362953,0.5569267868995667,5579,0.6286150813102722,0.5569267868995667,asm_oracle_ls_gpu,100.0,4.0
asm,13.5,20260211,True,0.0002460119030006844,0.0,2.5266529992222786,0.5768980383872986,1169,0.6505759358406067,0.5768980383872986,asm_oracle_ls_gpu,100.0,4.0
asm,13.5,20260212,True,1.5436493928499723e-06,0.0,2.7086306363344193,0.5529403686523438,5170,0.6253516674041748,0.5529403686523438,asm_oracle_ls_gpu,100.0,4.0
asm,14.5,20260210,True,4.892241217534098e-06,0.0,2.366018481552601,0.5538915991783142,4596,0.6255321502685547,0.5538915991783142,asm_oracle_ls_gpu,100.0,4.0
asm,14.5,20260211,True,0.0004884408513074145,0.0,2.4209311231970787,0.6039142608642578,1016,0.6848732233047485,0.6039142608642578,asm_oracle_ls_gpu,100.0,4.0
asm,14.5,20260212,True,3.0493641493592612e-06,0.0,2.6647206395864487,0.5522444248199463,4009,0.6244359612464905,0.5522444248199463,asm_oracle_ls_gpu,100.0,4.0
asm,15.5,20260210,True,4.629801652391514e-06,0.0,2.2990666329860687,0.5557725429534912,3825,0.6271995306015015,0.5557725429534912,asm_oracle_ls_gpu,100.0,4.0
asm,15.5,20260211,True,0.00029045638182801704,0.0,6.14488311111927,0.5689252018928528,911,0.6451756358146667,0.5689252018928528,asm_oracle_ls_gpu,100.0,4.0
asm,15.5,20260212,True,4.4020766794537585e-06,0.0,3.0095111578702927,0.5493903756141663,3283,0.6207737922668457,0.5493903756141663,asm_oracle_ls_gpu,100.0,4.0
asm,16.5,20260210,True,1.9228881311401993e-06,0.0,2.5362055748701096,0.5535883903503418,3184,0.6251386404037476,0.5535883903503418,asm_oracle_ls_gpu,100.0,4.0
asm,16.5,20260211,True,0.00037984124584818,0.0,2.533414401113987,0.5562617778778076,768,0.6323435306549072,0.5562617778778076,asm_oracle_ls_gpu,100.0,4.0
asm,16.5,20260212,True,7.031659029243003e-06,0.0,2.461080439388752,0.5468887090682983,2694,0.6190097332000732,0.5468887090682983,asm_oracle_ls_gpu,100.0,4.0
asm,17.5,20260210,True,6.537445984671197e-06,0.0,2.4741655215620995,0.5538418889045715,2643,0.6245556473731995,0.5538418889045715,asm_oracle_ls_gpu,100.0,4.0
asm,17.5,20260211,True,0.00028933797980517414,0.0,2.348680980503559,0.545062243938446,701,0.6197126507759094,0.545062243938446,asm_oracle_ls_gpu,100.0,4.0
